"","X","id","has_bathroom","has_refrig","total_persons","has_comp","num_phones","disabled","married","divorced","separated","widower","single","num_children","num_65","num_adults","dependency","water_inside","water_outside","no_water","gov_elec","private_elec","no_elec","coop_elec","no_toilet","sewer","septictank","latrine","toilet_other","no_cooking_energy","cooking_.elec","cooking_gas","cooking_woodcoal","trash_truck","trash_buried","trash_burning","trash_throwing","trash_river","age","Target","age_z"
"8005",8005,"ID_442401fca",1,1,4,0,4,0,0,0,0,0,1,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,13,1,-0.985715795770033
"8006",8006,"ID_cc685ac48",1,1,4,0,4,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,32,1,-0.1065851984984
"8007",8007,"ID_58a290ffa",1,1,2,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,63,0,1.32778577599742
"8009",8009,"ID_bac6be080",1,1,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,64,0,1.37405580743277
"8010",8010,"ID_8ba182b2b",1,1,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,60,0,1.18897568169137
"8011",8011,"ID_c59518c0c",1,1,2,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,54,1,0.91135549307928
"8012",8012,"ID_a99ed35e1",1,1,2,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,64,1,1.37405580743277
"8013",8013,"ID_e1842b79b",1,1,4,0,2,0,0,0,1,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,45,0,0.494925210161138
"8014",8014,"ID_8ac64785f",1,1,4,0,2,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,-1.49468614155887
"8016",8016,"ID_706f67868",1,1,4,0,2,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,8,0,-1.21706595294678
"8017",8017,"ID_e8143d4cd",1,1,4,0,4,1,0,0,0,0,1,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,17,0,-0.800635670028637
"8018",8018,"ID_9f3d7d73f",1,1,4,0,4,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,-1.44841611012352
"8019",8019,"ID_b4baa017a",1,1,4,0,4,0,0,0,1,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,42,0,0.356115115855091
"8020",8020,"ID_b448acbaa",1,1,4,0,4,0,0,0,1,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,27,0,-0.337935355675146
"8021",8021,"ID_468eda0fb",1,1,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,57,0,1.05016558738533
"8022",8022,"ID_d40d12fdb",1,1,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,51,0,0.772545398773233
"8025",8025,"ID_2f51a9f72",1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,62,1,1.28151574456207
"8026",8026,"ID_379d070c3",1,1,3,0,1,1,0,0,0,0,1,0,2,3,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,50,1,0.726275367337884
"8027",8027,"ID_b6e864d46",1,1,3,0,1,1,1,0,0,0,0,0,2,3,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,76,1,1.92929618465696
"8030",8030,"ID_99f8a756a",1,1,4,0,2,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,6,0,-1.30960601581748
"8032",8032,"ID_7599cab8d",1,1,4,0,2,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,29,0,-0.245395292804448
"8033",8033,"ID_e3f8362d1",1,1,2,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,48,1,0.633735304467185
"8034",8034,"ID_48c0d7f92",1,1,2,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,49,1,0.680005335902535
"8035",8035,"ID_e3eac701e",1,1,2,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,26,0,-0.384205387110495
"8037",8037,"ID_529a96249",1,1,6,0,5,0,0,0,0,0,0,3,0,3,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,47,0,0.587465273031836
"8038",8038,"ID_69dd9684c",1,1,6,0,5,0,0,0,0,0,0,3,0,3,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,-1.49468614155887
"8039",8039,"ID_4320af698",1,1,6,0,5,1,0,0,0,0,0,3,0,3,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,52,0,0.818815430208582
"8040",8040,"ID_08e158f35",1,1,6,0,5,0,0,0,0,0,1,3,0,3,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,16,0,-0.846905701463986
"8042",8042,"ID_17d9ba5f1",1,1,6,0,5,0,0,0,1,0,0,3,0,3,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,26,0,-0.384205387110495
"8044",8044,"ID_a51f70d90",1,1,4,0,4,0,0,0,0,0,1,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,19,0,-0.708095607157939
"8045",8045,"ID_f379adce7",1,1,4,0,4,0,1,0,0,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,48,0,0.633735304467185
"8046",8046,"ID_43db77063",1,1,4,0,4,0,0,0,0,0,1,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,27,0,-0.337935355675146
"8047",8047,"ID_78798fa1a",1,1,4,0,2,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,23,1,-0.523015481416542
"8049",8049,"ID_8a460e7df",1,1,4,0,2,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,30,1,-0.199125261369098
"8051",8051,"ID_515f1b28c",1,1,4,0,4,0,0,0,0,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,20,1,-0.66182557572259
"8052",8052,"ID_1f1021143",1,1,4,0,4,1,0,0,0,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,-1.54095617299422
"8053",8053,"ID_945fb32e8",1,1,4,0,4,0,0,0,0,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,27,1,-0.337935355675146
"8056",8056,"ID_138a10a27",1,1,5,0,4,0,0,0,0,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,31,1,-0.152855229933749
"8057",8057,"ID_505aacad2",1,1,5,0,4,0,0,0,0,0,1,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,15,1,-0.893175732899335
"8058",8058,"ID_470f1e622",1,1,5,0,4,0,0,0,0,0,1,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,13,1,-0.985715795770033
"8059",8059,"ID_17134a4bc",1,1,5,0,4,0,0,0,0,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,43,1,0.40238514729044
"8060",8060,"ID_000ba4f4f",1,1,6,0,2,0,0,0,0,0,0,3,0,3,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,48,0,0.633735304467185
"8061",8061,"ID_63b0b95f1",1,1,6,0,2,0,0,0,0,0,1,3,0,3,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,24,0,-0.476745449981193
"8062",8062,"ID_2111f98cf",1,1,6,0,2,0,0,0,0,0,0,3,0,3,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,54,0,0.91135549307928
"8063",8063,"ID_93b57cb35",1,1,6,0,2,0,0,0,0,0,1,3,0,3,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,17,0,-0.800635670028637
"8065",8065,"ID_6a8de99db",1,1,6,0,2,0,0,0,0,0,0,3,0,3,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,-1.44841611012352
"8068",8068,"ID_5d9fbec31",1,1,4,0,4,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,22,0,-0.569285512851891
"8069",8069,"ID_e54818099",1,1,4,0,4,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,64,0,1.37405580743277
"8071",8071,"ID_178e5d9cd",1,1,7,0,1,0,0,0,1,0,0,4,0,3,0.571428571428571,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,57,1,1.05016558738533
"8072",8072,"ID_a07c1425b",1,1,7,0,1,0,0,0,0,0,1,4,0,3,0.571428571428571,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,12,1,-1.03198582720538
"8073",8073,"ID_6010b94e8",1,1,7,0,1,0,0,0,1,0,0,4,0,3,0.571428571428571,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,35,1,0.032224895807647
"8075",8075,"ID_dc4a48aa9",1,1,7,0,1,0,0,0,0,0,0,4,0,3,0.571428571428571,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,-1.58722620442957
"8076",8076,"ID_5019a503c",1,1,7,0,1,0,0,0,0,0,0,4,0,3,0.571428571428571,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,-1.54095617299422
"8077",8077,"ID_a2aabf773",1,1,5,0,3,0,0,0,0,0,0,2,0,3,0.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7,0,-1.26333598438213
"8078",8078,"ID_c945e6e3c",1,1,5,0,3,0,1,0,0,0,0,2,0,3,0.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,51,0,0.772545398773233
"8079",8079,"ID_0fcc742ec",1,1,5,0,3,0,1,0,0,0,0,2,0,3,0.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,51,0,0.772545398773233
"8080",8080,"ID_96c576566",1,1,5,0,3,0,0,0,0,0,1,2,0,3,0.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,16,0,-0.846905701463986
"8081",8081,"ID_56b72cca0",1,1,5,0,3,0,0,0,0,0,1,2,0,3,0.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,24,0,-0.476745449981193
"8082",8082,"ID_db4ec54a5",1,1,4,0,4,0,1,0,0,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,53,0,0.865085461643931
"8085",8085,"ID_199a96e53",1,1,4,0,4,0,0,0,0,0,1,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,28,0,-0.291665324239797
"8086",8086,"ID_ee83b5e4e",1,1,3,0,1,0,0,0,0,1,0,0,1,3,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,82,0,2.20691637326905
"8087",8087,"ID_81fa3304a",1,1,3,0,1,0,0,0,0,0,1,0,1,3,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,51,0,0.772545398773233
"8088",8088,"ID_e01baab64",1,1,3,0,1,0,0,1,0,0,0,0,1,3,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,60,0,1.18897568169137
"8089",8089,"ID_b7557c5bc",1,1,2,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,24,0,-0.476745449981193
"8090",8090,"ID_f7f1e9dcc",1,1,2,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,23,0,-0.523015481416542
"8091",8091,"ID_005cb39c3",1,1,2,0,5,0,0,0,0,0,0,1,0,1,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,-1.49468614155887
"8092",8092,"ID_7744b06df",1,1,2,0,5,0,0,0,0,0,1,1,0,1,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,22,1,-0.569285512851891
"8094",8094,"ID_1a2b2ac6a",1,1,3,0,2,0,0,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,48,0,0.633735304467185
"8096",8096,"ID_b46b8393d",1,1,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,21,0,-0.61555554428724
"8097",8097,"ID_57c4f7ec4",1,1,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,26,0,-0.384205387110495
"8098",8098,"ID_5a6e473a4",1,1,2,0,2,0,1,0,0,0,0,0,1,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,45,0,0.494925210161138
"8100",8100,"ID_12836844f",1,1,2,0,2,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,56,0,1.00389555594998
"8101",8101,"ID_6418b100c",1,1,2,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,26,0,-0.384205387110495
"8102",8102,"ID_d608aa082",1,1,2,0,0,0,0,0,0,1,0,0,1,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,89,0,2.5308065933165
"8103",8103,"ID_c94128cc9",1,1,2,0,0,0,0,1,0,0,0,0,1,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,64,0,1.37405580743277
"8105",8105,"ID_37fc33d86",1,1,5,1,5,0,0,0,1,0,0,1,0,4,0.2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,30,0,-0.199125261369098
"8106",8106,"ID_411b96bb1",1,1,5,1,5,0,0,0,0,0,1,1,0,4,0.2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,26,0,-0.384205387110495
"8108",8108,"ID_2867df624",1,1,5,1,5,0,0,0,0,0,1,1,0,4,0.2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,34,0,-0.0140451356277021
"8109",8109,"ID_f8e73ad54",1,1,5,1,5,0,0,0,0,0,1,1,0,4,0.2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,12,0,-1.03198582720538
"8110",8110,"ID_4076e6892",1,1,2,0,2,1,0,0,1,0,0,1,0,1,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,29,1,-0.245395292804448
"8112",8112,"ID_092f98b5c",1,1,2,0,2,0,0,0,0,0,1,1,0,1,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,16,1,-0.846905701463986
"8113",8113,"ID_24dc5b195",1,1,2,0,2,0,0,0,1,0,0,1,0,1,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,55,1,0.957625524514629
"8114",8114,"ID_3f19611fd",1,0,5,0,2,0,0,0,0,1,0,2,0,3,0.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,49,1,0.680005335902535
"8115",8115,"ID_adbda02a1",1,0,5,0,2,0,0,0,0,0,1,2,0,3,0.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,23,1,-0.523015481416542
"8118",8118,"ID_4d8653527",1,0,5,0,2,0,0,0,0,0,1,2,0,3,0.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,18,1,-0.754365638593288
"8119",8119,"ID_b2434d2f5",1,1,7,0,3,0,0,0,0,0,1,2,0,5,0.285714285714286,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,25,1,-0.430475418545844
"8120",8120,"ID_de245e81b",1,1,7,0,3,0,0,0,0,0,1,2,0,5,0.285714285714286,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,21,1,-0.61555554428724
"8121",8121,"ID_465cba72e",1,1,7,0,3,0,1,0,0,0,0,2,0,5,0.285714285714286,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,60,1,1.18897568169137
"8122",8122,"ID_19dcf19a1",1,1,7,0,3,0,0,0,0,0,1,2,0,5,0.285714285714286,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,13,1,-0.985715795770033
"8123",8123,"ID_d094f34ec",1,1,7,0,3,0,1,0,0,0,0,2,0,5,0.285714285714286,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,57,1,1.05016558738533
"8124",8124,"ID_1014754a6",1,1,7,0,3,0,0,0,1,0,0,2,0,5,0.285714285714286,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,39,1,0.217305021549043
"8125",8125,"ID_c4013bf67",1,1,7,0,3,0,0,0,0,0,1,2,0,5,0.285714285714286,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,16,1,-0.846905701463986
"8127",8127,"ID_82ffaec21",1,1,5,0,3,0,0,0,0,0,1,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,13,0,-0.985715795770033
"8129",8129,"ID_1a0feb0a6",1,1,5,0,3,0,0,1,0,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,39,0,0.217305021549043
"8130",8130,"ID_3af6e1eda",1,1,5,0,3,0,0,0,0,0,1,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,16,0,-0.846905701463986
"8131",8131,"ID_d327c6a27",1,1,4,0,3,1,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,54,1,0.91135549307928
"8132",8132,"ID_cb43267d0",1,1,4,0,3,0,0,0,0,0,1,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,13,1,-0.985715795770033
"8133",8133,"ID_acfb82eb7",1,1,4,0,3,1,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,62,1,1.28151574456207
"8136",8136,"ID_9337373b3",1,1,3,0,2,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,62,0,1.28151574456207
"8138",8138,"ID_224aa0cc4",1,1,3,0,2,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,31,0,-0.152855229933749
"8139",8139,"ID_22078449e",1,1,3,0,5,0,0,0,0,0,0,2,0,1,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,19,0,-0.708095607157939
"8140",8140,"ID_e028f4b0d",1,1,3,0,5,0,0,0,0,0,0,2,0,1,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.58722620442957
"8141",8141,"ID_f1802710d",1,1,3,0,5,0,0,0,0,0,0,2,0,1,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,28,0,-0.291665324239797
"8142",8142,"ID_8d1db5f9e",1,1,3,0,5,0,0,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,24,1,-0.476745449981193
"8144",8144,"ID_98542369b",1,1,3,0,5,0,0,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,32,1,-0.1065851984984
"8146",8146,"ID_641d82b56",1,1,4,0,3,0,1,0,0,0,0,1,2,3,0.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,75,1,1.88302615322161
"8147",8147,"ID_7e5295916",1,1,4,0,3,1,0,0,0,1,0,1,2,3,0.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,93,1,2.7158867190579
"8148",8148,"ID_561c30392",1,1,4,0,3,0,0,0,0,0,1,1,2,3,0.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,10,1,-1.12452589007608
"8149",8149,"ID_cccdde203",1,1,8,0,8,0,0,0,0,0,1,0,2,8,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,36,0,0.0784949272429961
"8151",8151,"ID_e1ad9b99c",1,1,8,0,8,0,0,0,0,0,1,0,2,8,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,46,0,0.541195241596487
"8152",8152,"ID_1d301de92",1,1,8,0,8,0,0,0,0,0,1,0,2,8,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,24,0,-0.476745449981193
"8153",8153,"ID_782fd84c5",1,1,8,0,8,0,1,0,0,0,0,0,2,8,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,69,0,1.60540596460952
"8154",8154,"ID_cea51f9bc",1,1,8,0,8,0,0,0,1,0,0,0,2,8,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,43,0,0.40238514729044
"8155",8155,"ID_f3fb690ef",1,1,8,0,8,0,1,0,0,0,0,0,2,8,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,69,0,1.60540596460952
"8156",8156,"ID_f23ae0ef8",1,1,8,0,8,0,0,0,0,0,1,0,2,8,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,41,0,0.309845084419742
"8157",8157,"ID_214b8e05e",1,1,3,0,2,1,1,0,0,0,0,1,1,2,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,78,1,2.02183624752766
"8158",8158,"ID_7732ffefe",1,1,3,0,2,0,0,0,0,0,1,1,1,2,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,18,1,-0.754365638593288
"8159",8159,"ID_f38f04502",1,1,3,0,2,1,1,0,0,0,0,1,1,2,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,63,1,1.32778577599742
"8161",8161,"ID_5bef9b553",1,1,4,0,2,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,24,1,-0.476745449981193
"8162",8162,"ID_079963679",1,1,4,0,2,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,-1.54095617299422
"8163",8163,"ID_99c9bcea5",1,1,4,0,2,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,1,-1.44841611012352
"8164",8164,"ID_4b7b22719",1,1,5,0,1,1,0,0,0,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,6,1,-1.30960601581748
"8165",8165,"ID_0c8cf2adf",1,1,5,0,1,0,0,0,0,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,23,1,-0.523015481416542
"8167",8167,"ID_e777f002a",1,1,5,0,1,0,0,0,0,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,-1.54095617299422
"8168",8168,"ID_d3a93fdc9",1,1,5,0,1,0,0,0,0,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,24,1,-0.476745449981193
"8170",8170,"ID_7984af653",1,1,4,0,3,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,1,-1.44841611012352
"8171",8171,"ID_9c8cd45e1",1,1,4,0,3,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,32,1,-0.1065851984984
"8172",8172,"ID_912b056bd",1,1,4,0,3,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,34,1,-0.0140451356277021
"8175",8175,"ID_c0a7f2144",1,1,5,0,6,0,0,0,0,0,1,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,40,1,0.263575052984393
"8179",8179,"ID_ac50ea9af",1,1,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25,0,-0.430475418545844
"8180",8180,"ID_61ea3def7",1,1,3,0,2,0,0,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,27,0,-0.337935355675146
